issued_year,issn,articles
2017,1877-0320,285
2017,1878-786X,176
2017,2211-0348,193
2017,2212-6198,28
2017,2212-828X,32
2017,2214-1677,23
2017,2352-409X,416
2017,2352-507X,78
2017,2405-8297,96
2017,2452-2627,54
2017,2452-3100,131
2017,2468-7812,191
2017,8756-3282,309
2017,0003-4916,275
2017,0014-2565,126
2017,0014-4800,123
2017,0022-2496,72
2017,0031-0182,493
2017,0034-5288,256
2017,0065-1281,109
2017,0140-1963,148
2017,0146-2806,92
2017,0146-6380,167
2017,0165-1765,423
2017,0166-8641,369
2017,0167-2789,102
2017,0168-1605,372
2017,0210-4806,110
2017,0210-573X,43
2017,0213-9251,192
2017,0272-7757,67
2017,0303-8467,278
2017,0304-405X,137
2017,0378-4320,208
2017,0378-8741,470
2017,0736-5845,117
2017,0749-596X,110
2017,0882-4010,613
2017,0885-5765,64
2017,0952-1976,223
2017,0956-053X,607
2017,0965-9978,134
2017,0967-5868,545
2017,1043-4666,272
2017,1052-5157,81
2017,1083-3188,287
2017,1499-2671,342
2017,1556-8598,66
2017,1568-9883,132
2017,1751-9918,114
2017,1760-2734,67
2017,1871-4021,244
2017,1874-7787,65
2017,1876-1070,541
2017,1876-2018,296
2017,1876-2859,325
2017,1878-450X,29
2017,2210-7789,227
2017,1553-8389,166
2017,0955-2219,638
2017,0969-8051,125
2017,0012-821X,603
2017,0377-0257,107
2017,1090-7807,232
2017,0005-2736,262
2017,0022-202X,2259
2017,1365-182X,601
2017,1879-7296,116
2017,1875-2136,97
2017,0012-1606,356
2017,1097-2765,389
2017,0370-1573,51
2017,0020-7683,382
2017,0007-4551,192
2017,0008-8846,202
2017,0009-8981,387
2017,0014-4835,191
2017,0020-7462,203
2017,0021-9924,43
2017,0022-2852,181
2017,0022-3999,334
2017,0022-474X,83
2017,0023-9690,28
2017,0024-4937,361
2017,0033-0620,109
2017,0033-3182,109
2017,0142-9418,412
2017,0149-7189,136
2017,0160-2527,71
2017,0161-813X,197
2017,0167-6393,86
2017,0167-8760,171
2017,0168-0102,112
2017,0168-583X,770
2017,0168-9274,194
2017,0195-6701,282
2017,0241-6972,87
2017,0266-4356,718
2017,0268-0033,181
2017,0277-9536,545
2017,0278-4254,38
2017,0304-5412,198
2017,0308-521X,174
2017,0363-5023,400
2017,0367-2530,169
2017,0378-1135,396
2017,0735-1933,236
2017,0736-5853,212
2017,0738-0593,70
2017,0740-0020,229
2017,0883-2927,225
2017,0884-2175,245
2017,0889-1591,435
2017,0890-5096,815
2017,0891-5849,1115
2017,0921-4534,135
2017,0923-1811,481
2017,0925-5214,197
2017,0928-1258,258
2017,0933-3657,70
2017,0945-053X,85
2017,0962-8924,100
2017,1050-4648,616
2017,1067-2516,300
2017,1246-7391,38
2017,1297-319X,186
2017,1350-6307,327
2017,1355-0306,88
2017,1369-703X,267
2017,1383-5866,785
2017,1383-7621,102
2017,1439-1791,74
2017,1538-4721,408
2017,1631-0713,58
2017,1631-0748,150
2017,1673-8527,81
2017,1751-1577,111
2017,1872-2040,76
2017,1872-4973,204
2017,1877-1297,167
2017,1931-7204,191
2017,1933-2874,312
2017,2095-4956,161
2017,2210-271X,396
2017,2211-6753,76
2017,2213-2198,424
2017,2215-1532,53
2017,2387-0206,428
2017,2405-9390,93
2017,0003-4509,58
2017,0005-7894,78
2017,0016-6480,285
2017,0021-8693,521
2017,0026-0495,202
2017,0093-934X,132
2017,0147-1767,58
2017,0148-2963,315
2017,0161-5890,461
2017,0165-1684,373
2017,0165-232X,138
2017,0166-3542,275
2017,0167-739X,347
2017,0210-5705,130
2017,0301-0082,93
2017,0378-5955,213
2017,0379-6779,240
2017,0531-5565,310
2017,0732-8893,230
2017,0734-743X,254
2017,0738-081X,101
2017,0969-6989,168
2017,1077-3142,170
2017,1089-8603,102
2017,1340-3540,63
2017,1342-937X,235
2017,1387-7003,363
2017,1471-5953,123
2017,1544-6123,164
2017,1547-5271,445
2017,1568-1637,112
2017,1569-190X,108
2017,1744-3881,86
2017,1751-570X,79
2017,1888-4415,62
2017,1549-9634,254
2017,1386-5056,197
2017,0167-7799,142
2017,0079-6611,119
2017,0024-3795,460
2017,0149-1970,213
2017,0198-9715,116
2017,1053-8100,197
2017,0168-1702,309
2017,1936-878X,274
2017,2211-5684,163
2017,1574-9541,80
2017,0304-4203,97
2017,0954-6111,296
2017,0006-3207,451
2017,0007-4497,36
2017,0011-3840,60
2017,0014-3057,577
2017,0016-7878,85
2017,0022-4804,602
2017,0024-3205,362
2017,0024-6301,74
2017,0026-2714,425
2017,0031-9384,448
2017,0038-0814,218
2017,0040-1625,361
2017,0040-5809,47
2017,0040-6031,241
2017,0142-727X,169
2017,0164-1212,232
2017,0167-4870,91
2017,0167-6636,145
2017,0169-1368,556
2017,0196-4399,58
2017,0266-6138,176
2017,0273-2300,274
2017,0277-3791,346
2017,0305-750X,313
2017,0308-0161,83
2017,0361-9230,195
2017,0377-8401,237
2017,0378-7206,90
2017,0379-7112,207
2017,0399-077X,451
2017,0732-3123,55
2017,0748-5751,27
2017,0765-1597,104
2017,0890-6955,98
2017,0920-9964,306
2017,0923-2508,100
2017,0949-328X,159
2017,0952-3278,89
2017,0952-7915,111
2017,0955-3959,240
2017,0963-9969,602
2017,1002-0160,127
2017,1010-5182,342
2017,1040-7383,50
2017,1058-9813,84
2017,1072-7515,1344
2017,1073-8746,50
2017,1090-3798,811
2017,1286-0115,193
2017,1359-0286,29
2017,1367-5931,120
2017,1369-5274,145
2017,1441-3523,55
2017,1471-4914,112
2017,1521-6896,57
2017,1522-8401,48
2017,1532-3382,107
2017,1558-7673,290
2017,1619-9987,74
2017,1744-117X,51
2017,1744-165X,75
2017,1750-9467,73
2017,1755-0084,34
2017,1761-7227,100
2017,1872-5805,40
2017,1874-5482,32
2017,1878-6227,63
2017,1878-9730,96
2017,1879-6257,127
2017,2095-9273,278
2017,2210-4224,43
2017,2211-3681,67
2017,2211-9124,55
2017,2212-0122,15
2017,2212-4209,210
2017,2213-624X,85
2017,2214-1405,438
2017,2352-152X,166
2017,2352-5568,101
2017,2352-6734,35
2017,2405-4577,226
2017,2405-6014,320
2017,2452-414X,22
2017,0001-6918,131
2017,0022-0000,125
2017,0022-4898,35
2017,0140-1971,130
2017,0142-1123,407
2017,0143-974X,390
2017,0165-5728,210
2017,0263-2241,580
2017,0263-2373,86
2017,1350-4533,209
2017,0305-0548,276
2017,0304-3886,125
2017,1877-0568,290
2017,2405-500X,398
2017,2452-2198,64
2017,0002-9440,291
2017,0002-9394,437
2017,0009-9260,349
2017,0010-4825,298
2017,0011-8486,305
2017,0013-9351,492
2017,0014-4827,444
2017,0022-0981,185
2017,0024-3841,91
2017,0029-6554,170
2017,0034-7450,51
2017,0035-1598,36
2017,0041-0101,259
2017,0079-6425,42
2017,0094-1298,116
2017,0145-305X,287
2017,0168-8227,335
2017,0197-0186,174
2017,0211-139X,113
2017,0306-9877,321
2017,0378-3774,327
2017,0388-0001,73
2017,0720-048X,411
2017,0891-0618,77
2017,0891-8422,72
2017,0895-9811,190
2017,0923-4748,28
2017,0923-5965,143
2017,0925-4927,157
2017,0926-2040,80
2017,0950-5849,122
2017,0959-3780,116
2017,0960-3085,144
2017,0962-6298,117
2017,0969-6997,142
2017,1004-9541,228
2017,1043-6618,311
2017,1056-4993,85
2017,1057-5219,94
2017,1067-991X,123
2017,1075-9964,178
2017,1098-8823,58
2017,1130-1406,58
2017,1270-9638,462
2017,1350-4177,515
2017,1357-2725,222
2017,1383-5742,44
2017,1386-6532,219
2017,1424-3903,787
2017,1466-853X,166
2017,1472-0299,167
2017,1499-4046,544
2017,1551-7144,179
2017,1571-0645,109
2017,1574-1192,201
2017,1751-7214,85
2017,1766-7313,74
2017,2173-5050,39
2017,2212-1447,58
2017,2253-654X,93
2017,2405-4690,184
2017,2405-7991,83
2017,2468-7189,159
2017,0010-4485,100
2017,0926-6690,726
2017,0997-7538,145
2017,1384-1076,122
2017,0016-7185,256
2017,0304-3878,73
2017,0079-6700,60
2017,0166-0934,231
2017,1053-4296,46
2017,0278-6915,614
2017,1353-8292,140
2017,1074-7613,242
2017,0739-7240,61
2017,0047-2484,127
2017,0925-4773,660
2017,1045-1056,109
2017,2451-9456,180
2017,0002-9629,260
2017,0010-0277,246
2017,0030-6665,139
2017,0039-6028,179
2017,0065-3101,25
2017,0094-0143,91
2017,0098-8472,189
2017,0140-9883,367
2017,0143-7208,819
2017,0165-0378,146
2017,0166-445X,276
2017,0167-8442,133
2017,0169-7722,98
2017,0261-2194,307
2017,0265-9646,42
2017,0268-4012,104
2017,0272-7714,363
2017,0278-5846,199
2017,0294-1260,98
2017,0300-483X,218
2017,0308-597X,356
2017,0341-8162,391
2017,0346-251X,146
2017,0362-546X,255
2017,0378-4290,286
2017,0385-8146,141
2017,0749-0690,68
2017,0887-2333,273
2017,0889-8561,81
2017,0890-5401,139
2017,0891-4222,216
2017,0898-6568,238
2017,0911-6044,60
2017,0959-1524,118
2017,0959-289X,105
2017,0959-437X,123
2017,0967-070X,114
2017,0976-5662,111
2017,1042-3699,73
2017,1048-9843,71
2017,1055-8586,76
2017,1062-9769,118
2017,1071-9164,1016
2017,1084-9521,226
2017,1322-7696,78
2017,1361-9209,267
2017,1369-8486,64
2017,1434-8411,371
2017,1471-4892,127
2017,1474-0346,82
2017,1474-7065,115
2017,1521-6942,81
2017,1529-9430,963
2017,1547-4127,73
2017,1567-5394,82
2017,1570-677X,75
2017,1631-0683,97
2017,1734-1140,207
2017,1750-5836,265
2017,1752-9298,58
2017,1874-9399,129
2017,2173-5727,119
2017,2214-8604,117
2017,2352-1546,154
2017,2405-8300,55
2017,0096-3003,578
2017,0360-1315,162
2017,0925-7721,31
2017,0143-4179,163
2017,0315-0860,42
2017,0032-0633,154
2017,0261-3794,92
2017,0168-1923,317
2017,0001-2998,60
2017,0003-4266,806
2017,0003-9969,330
2017,0005-7916,111
2017,0016-0032,451
2017,0016-3287,98
2017,0020-7519,113
2017,0021-7824,80
2017,0022-1031,159
2017,0022-5096,210
2017,0025-5564,151
2017,0025-6196,342
2017,0026-265X,333
2017,0039-6257,85
2017,0048-3575,171
2017,0161-4754,108
2017,0164-0704,72
2017,0165-9936,185
2017,0167-6105,198
2017,0167-6423,94
2017,0168-9452,177
2017,0169-5347,156
2017,0169-8141,76
2017,0195-5616,129
2017,0198-8859,454
2017,0264-8172,349
2017,0300-9440,334
2017,0360-1285,35
2017,0378-3758,112
2017,0888-613X,214
2017,0890-6238,325
2017,0921-8890,239
2017,0924-2031,122
2017,0936-6555,279
2017,0946-672X,173
2017,0958-9465,185
2017,0990-1310,71
2017,1001-6279,59
2017,1043-1489,40
2017,1043-1810,69
2017,1043-951X,103
2017,1062-0303,74
2017,1080-6032,136
2017,1083-7515,81
2017,1246-7820,385
2017,1259-4792,98
2017,1268-7731,547
2017,1474-4422,294
2017,1521-6926,51
2017,1526-0542,67
2017,1556-3707,63
2017,1566-2535,84
2017,1567-5688,110
2017,1574-1818,64
2017,1644-9665,96
2017,1769-7212,120
2017,1769-7255,451
2017,1775-8785,134
2017,1871-6784,93
2017,1874-4907,116
2017,1878-7886,105
2017,1988-8856,61
2017,2210-5379,32
2017,2212-5558,124
2017,2213-2945,265
2017,2214-7861,60
2017,2253-8089,86
2017,2352-2143,51
2017,2352-3026,135
2017,2352-5738,34
2017,2352-801X,40
2017,2451-9049,74
2017,2452-2929,29
2017,0304-3800,352
2017,1934-1482,751
2017,0095-8956,93
2017,0920-1211,205
2017,0926-5805,200
2017,0005-2728,115
2017,1877-0657,287
2017,2213-1779,183
2017,0167-4889,248
2017,1535-6108,172
2017,1507-1367,77
2017,0001-706X,405
2017,0006-8993,396
2017,0008-6215,210
2017,0010-7824,350
2017,0013-7006,108
2017,0021-9614,373
2017,0091-3022,31
2017,0097-3165,114
2017,0162-0134,272
2017,0167-8655,287
2017,0167-9457,152
2017,0169-2070,82
2017,0271-5317,112
2017,0278-2626,115
2017,0278-4319,116
2017,0301-9268,288
2017,0305-7488,133
2017,0344-0338,271
2017,0723-2020,70
2017,0749-6419,144
2017,0890-8567,1335
2017,0896-8446,309
2017,0929-1393,257
2017,0957-1787,77
2017,0957-4158,103
2017,0959-440X,150
2017,0961-9534,256
2017,0964-3397,108
2017,0965-2299,122
2017,0968-4328,141
2017,1047-8477,148
2017,1049-9644,158
2017,1052-0457,26
2017,1092-9134,103
2017,1094-6950,73
2017,1095-6433,184
2017,1278-3218,270
2017,1350-4487,205
2017,1369-8478,142
2017,1383-5718,76
2017,1471-4922,140
2017,1472-6483,236
2017,1473-0502,214
2017,1557-3087,81
2017,1773-2247,217
2017,1776-9817,51
2017,1853-0028,41
2017,1871-5192,243
2017,1872-5813,49
2017,1875-5100,395
2017,1877-5756,73
2017,1888-9891,43
2017,1936-6574,107
2017,2211-9736,81
2017,2214-367X,36
2017,2452-0748,50
2017,2468-7855,99
2017,0733-8635,82
2017,0003-3928,98
2017,0022-0531,110
2017,0041-624X,223
2017,0047-259X,145
2017,0075-9511,72
2017,0098-1354,331
2017,0147-0272,57
2017,0161-8938,84
2017,0163-8343,94
2017,0167-4943,178
2017,0265-931X,334
2017,0301-0546,105
2017,0376-6357,223
2017,0743-0167,201
2017,0749-0720,53
2017,0749-2081,70
2017,0920-3796,818
2017,0921-8181,161
2017,0966-9795,224
2017,0967-0645,222
2017,0969-806X,414
2017,0987-7983,54
2017,1050-1738,134
2017,1056-8719,348
2017,1062-9408,98
2017,1146-609X,87
2017,1164-5563,85
2017,1166-7087,395
2017,1381-5148,167
2017,1385-1101,110
2017,1473-8376,38
2017,1477-8939,130
2017,1521-6934,116
2017,1525-7304,167
2017,1548-5595,85
2017,1569-4410,53
2017,1572-5286,42
2017,1752-928X,135
2017,1755-5817,60
2017,1770-9857,92
2017,1877-7503,150
2017,1878-1241,44
2017,1879-8500,167
2017,2173-5794,132
2017,2214-790X,107
2017,2352-9385,57
2017,2451-9022,136
2017,2468-0451,116
2017,1532-0464,260
2017,0003-9861,212
2017,0009-9120,261
2017,0016-6995,39
2017,0022-1236,257
2017,0022-4359,47
2017,0022-4375,102
2017,0031-9406,294
2017,0037-0738,122
2017,0039-6109,129
2017,0045-2068,198
2017,0079-6107,147
2017,0092-6566,104
2017,0163-7258,142
2017,0167-8116,62
2017,0169-409X,170
2017,0255-2701,225
2017,0272-4944,114
2017,0301-4622,140
2017,0303-2647,91
2017,0304-3932,68
2017,0306-4565,182
2017,0313-5926,56
2017,0377-8398,50
2017,0889-1575,226
2017,0889-8545,79
2017,0890-4065,43
2017,0927-796X,24
2017,0950-3293,195
2017,0958-1669,163
2017,0958-6946,165
2017,0960-7404,78
2017,0965-8564,268
2017,0968-090X,250
2017,0987-7053,192
2017,1042-444X,34
2017,1089-2516,57
2017,1367-0484,76
2017,1464-343X,330
2017,1537-5110,181
2017,1546-0843,83
2017,1566-0702,105
2017,1615-9071,114
2017,1636-6522,64
2017,1875-1768,240
2017,1879-7261,113
2017,2210-7762,132
2017,2210-8033,42
2017,2211-6958,61
2017,2212-4926,45
2017,2212-9588,58
2017,2213-7130,15
2017,2352-0094,48
2017,0955-0674,109
2017,1090-9443,57
2017,2212-1099,64
2017,2214-4048,10
2017,0925-4439,331
2017,2212-6864,51
2018,0001-6519,67
2018,0003-4916,276
2018,0003-6870,195
2018,0007-8506,159
2018,0009-2541,431
2018,0010-4655,254
2018,0013-7944,498
2018,0014-2999,589
2018,0014-4835,259
2018,0016-5085,5062
2018,0019-8501,174
2018,0020-0255,800
2018,0021-9975,254
2018,0022-2011,145
2018,0022-314X,275
2018,0022-328X,536
2018,0022-3956,289
2018,0030-4387,56
2018,0035-1598,21
2018,0038-1101,175
2018,0041-624X,233
2018,0090-3752,35
2018,0092-640X,40
2018,0094-1298,83
2018,0099-1333,140
2018,0109-5641,510
2018,0140-1963,144
2018,0141-6359,206
2018,0141-9382,44
2018,0147-6513,1220
2018,0148-6195,40
2018,0160-7383,101
2018,0165-0327,948
2018,0165-4896,72
2018,0166-445X,273
2018,0167-2681,269
2018,0167-6105,343
2018,0167-6296,106
2018,0167-9260,122
2018,0167-9473,175
2018,0168-1591,225
2018,0168-1605,347
2018,0168-8278,2287
2018,0168-874X,97
2018,0169-409X,185
2018,0195-5616,113
2018,0210-5705,144
2018,0223-5234,1056
2018,0242-3960,85
2018,0257-8972,1039
2018,0261-2194,288
2018,0262-8856,88
2018,0263-9319,145
2018,0264-9993,278
2018,0271-5317,137
2018,0273-1177,552
2018,0278-4319,148
2018,0303-7207,340
2018,0304-3770,79
2018,0304-3975,420
2018,0304-405X,126
2018,0375-6742,240
2018,0375-9601,594
2018,0377-1237,112
2018,0378-4290,320
2018,0378-8733,91
2018,0743-7315,236
2018,0883-0355,91
2018,0883-2927,266
2018,0890-6955,94
2018,0898-6568,201
2018,0899-8256,168
2018,0927-5398,84
2018,0939-6411,361
2018,0946-672X,250
2018,0951-8339,128
2018,0962-6298,118
2018,0966-9795,272
2018,0968-0896,704
2018,0969-6989,184
2018,1043-0679,121
2018,1056-4993,72
2018,1071-5797,128
2018,1094-6950,171
2018,1096-7176,159
2018,1158-1360,61
2018,1261-694X,119
2018,1341-321X,195
2018,1386-9477,356
2018,1443-9506,1663
2018,1522-2942,35
2018,1524-0703,31
2018,1538-4721,423
2018,1550-8307,100
2018,1567-4223,85
2018,1746-8094,281
2018,1749-7728,26
2018,1871-403X,94
2018,1872-4973,186
2018,1874-3919,276
2018,1875-5364,101
2018,1876-2204,69
2018,1876-2859,309
2018,1888-4415,67
2018,1933-2874,286
2018,2173-5050,35
2018,2173-5107,39
2018,2212-5345,80
2018,2213-8587,230
2018,2214-7853,3630
2018,2352-3026,126
2018,2444-3824,142
2018,0304-3991,229
2018,1462-9011,241
2018,1093-3263,188
2018,1542-0124,74
2018,1574-1192,82
2018,1040-8428,188
2018,0047-2727,157
2018,0308-597X,412
2018,1083-8791,1143
2018,1875-2136,101
2018,1534-5807,328
2018,1074-7613,259
2018,1572-6657,757
2018,0010-0277,250
2018,0020-1693,778
2018,0020-7403,587
2018,0021-9517,439
2018,0022-1236,226
2018,0022-4596,434
2018,0024-3795,459
2018,0025-5564,161
2018,0031-3203,416
2018,0031-3955,128
2018,0090-4295,733
2018,0094-0143,83
2018,0098-3004,152
2018,0140-3664,238
2018,0142-1123,363
2018,0165-5876,470
2018,0165-9936,256
2018,0166-5316,51
2018,0167-9236,120
2018,0167-9457,188
2018,0168-1656,567
2018,0169-2607,316
2018,0188-4409,108
2018,0191-8141,205
2018,0260-6917,386
2018,0261-5614,1378
2018,0267-7261,454
2018,0272-4944,89
2018,0272-6386,720
2018,0306-4603,430
2018,0309-1708,258
2018,0344-0338,316
2018,0360-8352,460
2018,0378-3758,75
2018,0378-5122,201
2018,0736-5845,136
2018,0742-051X,216
2018,0755-4982,253
2018,0889-1591,308
2018,0889-8561,79
2018,0890-8389,39
2018,0897-1897,147
2018,0921-8890,183
2018,0926-2245,89
2018,0929-1199,141
2018,0939-3889,48
2018,0951-8320,292
2018,0952-3278,117
2018,0954-349X,63
2018,0956-7135,569
2018,0965-9978,171
2018,0966-3274,69
2018,0969-5931,109
2018,0969-8051,97
2018,1002-0721,188
2018,1042-3699,73
2018,1043-6618,363
2018,1053-0770,743
2018,1062-9769,109
2018,1064-7481,433
2018,1083-3188,263
2018,1094-5539,107
2018,1130-8621,140
2018,1322-7696,87
2018,1359-6101,60
2018,1359-835X,423
2018,1367-0484,415
2018,1367-9120,399
2018,1381-5148,237
2018,1388-1981,149
2018,1441-3582,56
2018,1466-8564,217
2018,1468-1218,174
2018,1477-5131,326
2018,1541-4612,108
2018,1574-0137,31
2018,1734-1140,170
2018,1752-928X,175
2018,1754-5048,82
2018,1779-0123,243
2018,1877-959X,230
2018,2211-2855,822
2018,2212-8166,95
2018,2352-1864,123
2018,2352-409X,552
2018,1383-5769,131
2018,2214-5745,127
2018,0749-3797,380
2018,0005-2736,282
2018,2211-5684,151
2018,0303-2647,131
2018,0001-2998,54
2018,0003-2697,348
2018,0007-4497,38
2018,0009-9260,379
2018,0012-365X,378
2018,0013-7952,326
2018,0019-0578,308
2018,0021-9290,484
2018,0021-9924,58
2018,0022-0396,458
2018,0031-4056,41
2018,0033-8389,112
2018,0035-3787,582
2018,0038-0121,44
2018,0040-5809,67
2018,0075-9511,65
2018,0079-6107,96
2018,0098-8472,286
2018,0149-1970,258
2018,0149-2918,247
2018,0150-9861,139
2018,0164-1212,229
2018,0165-1684,385
2018,0166-6851,74
2018,0166-8641,274
2018,0176-2680,88
2018,0193-953X,80
2018,0195-9255,84
2018,0197-0186,207
2018,0214-9168,40
2018,0272-7358,75
2018,0273-2297,39
2018,0277-5395,119
2018,0301-0104,360
2018,0301-9268,286
2018,0304-386X,262
2018,0308-0161,150
2018,0378-3812,388
2018,0378-4754,174
2018,0732-8893,220
2018,0740-5472,158
2018,0747-5632,481
2018,0749-6419,156
2018,0885-2308,65
2018,0889-1583,34
2018,0889-8553,85
2018,0895-4356,262
2018,0895-9811,217
2018,0896-8446,368
2018,0898-1221,535
2018,0899-5885,77
2018,0924-2244,230
2018,0940-9602,122
2018,0960-7404,130
2018,0964-8305,241
2018,0972-978X,221
2018,1042-4431,96
2018,1045-4527,67
2018,1054-8807,76
2018,1058-9813,65
2018,1059-0560,191
2018,1067-2516,283
2018,1075-4253,37
2018,1077-3142,118
2018,1080-6032,95
2018,1090-5138,84
2018,1092-9126,14
2018,1424-3903,615
2018,1526-5900,434
2018,1555-4155,235
2018,1570-6443,54
2018,1761-676X,35
2018,1878-9730,107
2018,1879-9817,82
2018,2210-5395,58
2018,2212-571X,121
2018,2212-9820,288
2018,2213-624X,89
2018,2214-3912,75
2018,2352-4855,146
2018,2352-5800,93
2018,2451-9049,186
2018,2530-0164,108
2018,0022-510X,404
2018,0168-1702,269
2018,1063-4584,1093
2018,1674-2052,146
2018,1550-4131,227
2018,1931-3128,205
2018,1525-1578,110
2018,0022-474X,106
2018,0002-9629,217
2018,0003-5521,48
2018,0006-2952,411
2018,0014-2565,108
2018,0014-4800,98
2018,0016-7037,477
2018,0020-0190,171
2018,0020-7225,136
2018,0022-3697,483
2018,0022-4049,238
2018,0022-4405,73
2018,0024-3841,117
2018,0030-5898,88
2018,0048-7333,172
2018,0065-1281,112
2018,0079-6700,73
2018,0091-3057,131
2018,0098-2997,67
2018,0145-2126,230
2018,0165-0114,217
2018,0167-7152,287
2018,0167-8809,396
2018,0210-4806,103
2018,0242-6498,86
2018,0266-1144,91
2018,0305-1978,109
2018,0306-9877,321
2018,0515-3700,225
2018,0740-8188,36
2018,0885-5765,91
2018,0885-985X,41
2018,0887-2171,58
2018,0889-1575,190
2018,0890-5401,103
2018,0921-5107,169
2018,0925-5214,214
2018,0952-1976,221
2018,0958-1669,166
2018,0959-440X,146
2018,0962-8924,101
2018,1046-5928,173
2018,1084-8045,256
2018,1130-2399,31
2018,1278-3218,251
2018,1369-703X,253
2018,1471-0153,76
2018,1537-1891,166
2018,1551-7136,80
2018,1558-7673,239
2018,1570-9639,141
2018,1815-5669,27
2018,1872-2040,71
2018,1874-7787,85
2018,1876-1070,407
2018,1876-2018,292
2018,1876-3820,135
2018,1883-1958,84
2018,2173-5077,158
2018,2173-5727,120
2018,2211-1042,66
2018,2211-9736,99
2018,2212-4292,125
2018,2212-9588,34
2018,2213-3291,17
2018,2214-8043,101
2018,2352-250X,158
2018,2352-9385,72
2018,0002-9297,212
2018,0022-0531,139
2018,0033-3182,97
2018,0040-6031,279
2018,0047-259X,107
2018,0147-9563,159
2018,0149-7634,294
2018,0161-813X,194
2018,0165-7836,295
2018,0166-218X,429
2018,0167-7799,147
2018,0167-8396,85
2018,0169-023X,80
2018,0196-0709,192
2018,0271-5309,69
2018,0301-4622,87
2018,0304-4149,161
2018,0308-521X,188
2018,0375-6505,159
2018,0378-4320,350
2018,0387-7604,198
2018,0733-5210,224
2018,0734-743X,207
2018,0735-1933,201
2018,0738-0593,117
2018,0887-6185,90
2018,0891-4222,200
2018,0920-5489,77
2018,0921-8181,187
2018,0928-1258,187
2018,0936-6555,270
2018,0947-3580,64
2018,0950-4230,198
2018,0952-8180,292
2018,0955-7997,190
2018,1047-9651,82
2018,1051-2004,237
2018,1056-8727,206
2018,1090-3798,182
2018,1094-9968,42
2018,1138-3593,146
2018,1169-8330,174
2018,1344-6223,107
2018,1359-0294,86
2018,1361-8415,127
2018,1384-1076,101
2018,1465-3249,572
2018,1472-0299,158
2018,1475-1585,82
2018,1507-1367,89
2018,1751-1577,99
2018,1775-8785,703
2018,1879-8500,145
2018,1988-8856,67
2018,2212-1099,84
2018,2214-7861,48
2018,2215-0382,58
2018,2468-1113,30
2018,2603-6479,61
2018,0531-5565,342
2018,0167-4730,58
2018,0306-4522,661
